
0.931187  0.882100  2.850000  0.180144  161.920000  0.000000  0.000000
0.925343  0.892000  2.850000  0.173066  161.920000  0.000000  0.000000
0.919252  0.901900  2.850000  0.167544  161.920000  0.000000  0.000000
0.913341  0.911800  2.850000  0.160898  161.920000  0.000000  0.000000
0.907386  0.921700  2.850000  0.155145  161.920000  0.000000  0.000000
0.901406  0.931600  2.850000  0.149295  161.920000  0.000000  0.000000
0.895609  0.941500  2.850000  0.142900  161.920000  0.000000  0.000000
0.889665  0.951400  2.850000  0.137960  161.920000  0.000000  0.000000
0.884009  0.961300  2.850000  0.131863  161.920000  0.000000  0.000000
0.878345  0.971200  2.850000  0.127219  161.920000  0.000000  0.000000
0.872879  0.981100  2.850000  0.121923  161.920000  0.000000  0.000000
0.867522  0.991000  2.850000  0.117247  161.920000  0.000000  0.000000
0.862265  1.000900  2.850000  0.112603  161.920000  0.000000  0.000000
0.857118  1.010800  2.850000  0.108012  161.920000  0.000000  0.000000
0.851974  1.020700  2.850000  0.103786  161.920000  0.000000  0.000000
0.846893  1.030600  2.850000  0.099248  161.920000  0.000000  0.000000
0.841679  1.040500  2.850000  0.095202  161.920000  0.000000  0.000000
0.836530  1.050400  2.850000  0.090540  161.920000  0.000000  0.000000
0.831150  1.060300  2.850000  0.086670  161.920000  0.000000  0.000000
0.825935  1.070200  2.850000  0.081749  161.920000  0.000000  0.000000
0.820429  1.080100  2.850000  0.078226  161.920000  0.000000  0.000000
0.815249  1.090000  2.850000  0.073186  161.920000  0.000000  0.000000
0.809790  1.099900  2.850000  0.070147  161.920000  0.000000  0.000000
0.804742  1.109800  2.850000  0.065398  161.920000  0.000000  0.000000
0.799575  1.119700  2.850000  0.062773  161.920000  0.000000  0.000000
0.794803  1.129600  2.850000  0.058409  161.920000  0.000000  0.000000
0.789994  1.139500  2.850000  0.056317  161.920000  0.000000  0.000000
0.785543  1.149400  2.850000  0.052325  161.920000  0.000000  0.000000
0.781078  1.159300  2.850000  0.050717  161.920000  0.000000  0.000000
0.776949  1.169200  2.850000  0.047619  161.920000  0.000000  0.000000
0.772811  1.179100  2.850000  0.045673  161.920000  0.000000  0.000000
0.768964  1.189000  2.850000  0.044137  161.920000  0.000000  0.000000
0.765223  1.198900  2.850000  0.040835  161.920000  0.000000  0.000000
0.761550  1.208800  2.850000  0.040923  161.920000  0.000000  0.000000
0.758146  1.218700  2.850000  0.039100  161.920000  0.000000  0.000000
0.754690  1.228600  2.850000  0.036875  161.920000  0.000000  0.000000
0.751500  1.238500  2.850000  0.037925  161.920000  0.000000  0.000000
0.748420  1.248400  2.850000  0.036495  161.920000  0.000000  0.000000
0.745266  1.258300  2.850000  0.034517  161.920000  0.000000  0.000000
0.742361  1.268200  2.850000  0.036427  161.920000  0.000000  0.000000
0.739596  1.278100  2.850000  0.036281  161.920000  0.000000  0.000000
0.736768  1.288000  2.850000  0.034649  161.920000  0.000000  0.000000
0.733926  1.297900  2.850000  0.035421  161.920000  0.000000  0.000000
0.731436  1.307800  2.850000  0.037440  161.920000  0.000000  0.000000
0.728959  1.317700  2.850000  0.036959  161.920000  0.000000  0.000000
0.726390  1.327600  2.850000  0.036073  161.920000  0.000000  0.000000
0.723849  1.337500  2.850000  0.037887  161.920000  0.000000  0.000000
0.721610  1.347400  2.850000  0.040260  161.920000  0.000000  0.000000
0.719344  1.357300  2.850000  0.040064  161.920000  0.000000  0.000000
0.716967  1.367200  2.850000  0.039201  161.920000  0.000000  0.000000
0.714451  1.377100  2.850000  0.039850  161.920000  0.000000  0.000000
0.712296  1.387000  2.850000  0.043033  161.920000  0.000000  0.000000
0.710142  1.396900  2.850000  0.043456  161.920000  0.000000  0.000000
0.707872  1.406800  2.850000  0.042172  161.920000  0.000000  0.000000
0.705399  1.416700  2.850000  0.041086  161.920000  0.000000  0.000000
0.703167  1.426600  2.850000  0.044487  161.920000  0.000000  0.000000
0.701059  1.436500  2.850000  0.046050  161.920000  0.000000  0.000000
0.698867  1.446400  2.850000  0.044972  161.920000  0.000000  0.000000
0.696534  1.456300  2.850000  0.043334  161.920000  0.000000  0.000000
0.694104  1.466200  2.850000  0.044396  161.920000  0.000000  0.000000
0.691964  1.476100  2.850000  0.047209  161.920000  0.000000  0.000000
0.689811  1.486000  2.850000  0.046799  161.920000  0.000000  0.000000
0.687545  1.495900  2.850000  0.044765  161.920000  0.000000  0.000000
0.685042  1.505800  2.850000  0.042892  161.920000  0.000000  0.000000
0.682816  1.515700  2.850000  0.047048  161.920000  0.000000  0.000000
0.680661  1.525600  2.850000  0.048032  161.920000  0.000000  0.000000
0.678416  1.535500  2.850000  0.046158  161.920000  0.000000  0.000000
0.676016  1.545400  2.850000  0.043674  161.920000  0.000000  0.000000
0.673559  1.555300  2.850000  0.045743  161.920000  0.000000  0.000000
0.671340  1.565200  2.850000  0.047841  161.920000  0.000000  0.000000
0.669087  1.575100  2.850000  0.046383  161.920000  0.000000  0.000000
0.666719  1.585000  2.850000  0.043517  161.920000  0.000000  0.000000
0.664140  1.594900  2.850000  0.043592  161.920000  0.000000  0.000000
0.661821  1.604800  2.850000  0.046699  161.920000  0.000000  0.000000
0.659539  1.614700  2.850000  0.045928  161.920000  0.000000  0.000000
0.657151  1.624600  2.850000  0.042940  161.920000  0.000000  0.000000
0.654536  1.634500  2.850000  0.041317  161.920000  0.000000  0.000000
0.652076  1.644400  2.850000  0.045035  161.920000  0.000000  0.000000
0.649735  1.654300  2.850000  0.044754  161.920000  0.000000  0.000000
0.647300  1.664200  2.850000  0.041686  161.920000  0.000000  0.000000
0.644653  1.674100  2.850000  0.039296  161.920000  0.000000  0.000000
0.642054  1.684000  2.850000  0.043148  161.920000  0.000000  0.000000
0.639640  1.693900  2.850000  0.042846  161.920000  0.000000  0.000000
0.637144  1.703800  2.850000  0.039611  161.920000  0.000000  0.000000
0.634406  1.713700  2.850000  0.037598  161.920000  0.000000  0.000000
0.631695  1.723600  2.850000  0.040942  161.920000  0.000000  0.000000
0.629203  1.733500  2.850000  0.040043  161.920000  0.000000  0.000000
0.626629  1.743400  2.850000  0.036489  161.920000  0.000000  0.000000
0.623721  1.753300  2.850000  0.036053  161.920000  0.000000  0.000000
0.620970  1.763200  2.850000  0.038468  161.920000  0.000000  0.000000
0.618404  1.773100  2.850000  0.036571  161.920000  0.000000  0.000000
0.615751  1.783000  2.850000  0.032489  161.920000  0.000000  0.000000
0.612596  1.792900  2.850000  0.034479  161.920000  0.000000  0.000000
